,id_text,id_forum,text,type,tagger,pasien,usia_pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi,clean_no_stopwords,remove_char,clean_stopwords
653,654,100,"Untuk mengetahui lebih pasti kondisi anda, sebaiknya memeriksakan diri ke dokter, dimana nantinya akan dilakukan pemeriksaan fisik maupun lanjutan seperti EKG (rekam jantung) atau rontgen dada jika diperlukan",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Untuk mengetahui lebih pasti kondisi anda, sebaiknya memeriksakan diri ke dokter, dimana nantinya akan dilakukan pemeriksaan fisik maupun lanjutan seperti EKG (rekam jantung) atau rontgen dada jika diperlukan",untuk mengetahui lebih pasti kondisi anda sebaiknya memeriksakan diri ke dokter dimana nantinya akan dilakukan pemeriksaan fisik maupun lanjutan seperti ekg rekam jantung atau rontgen dada jika diperlukan,kondisi memeriksakan dokter dimana pemeriksaan fisik lanjutan ekg rekam jantung rontgen dada
654,655,100,"Demikian informasi yang dapat disampaikan, semoga bermanfaat. Terima kasih",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Demikian informasi yang dapat disampaikan, semoga bermanfaat. Terima kasih",demikian informasi yang dapat disampaikan semoga bermanfaat terima kasih,informasi semoga bermanfaat terima kasih
655,656,101,"Selamat siang dok, mohon bantuannya, Jadi beberapa hari ini, tiba-tiba dada saya terasa seperti tertekan sehingga nafas tidak plong, mules, terkadang juga kedinginan",q,b,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Selamat siang dok, mohon bantuannya, Jadi beberapa hari ini, tiba-tiba dada saya terasa seperti tertekan sehingga nafas tidak plong, mules, terkadang juga kedinginan",selamat siang dok mohon bantuannya jadi beberapa hari ini tiba-tiba dada saya terasa seperti tertekan sehingga nafas tidak plong mules terkadang juga kedinginan,selamat siang dok mohon bantuannya dada tertekan nafas plong mules terkadang kedinginan
656,657,101,Tapi kalau dibawa nonton atau maen game rasa tertekan didada itu hilang,q,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Tapi kalau dibawa menonton atau main game rasa tertekan didada itu hilang,tapi kalau dibawa menonton atau main game rasa tertekan didada itu hilang,dibawa menonton main game tertekan didada hilang
657,658,101,Kalau saya minum obat maag mulesnya hilang dok,q,b,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,Kalau saya minum obat maag mulesnya hilang dok,kalau saya minum obat maag mulesnya hilang dok,minum obat maag mulesnya hilang dok
658,659,101,"Saya jadinya bingung, ada apa dg kesehatan saya",q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Saya jadinya bingung, ada apa dengan kesehatan saya",saya jadinya bingung ada apa dengan kesehatan saya,bingung kesehatan
659,660,102,Terima kasih atas pertanyaannya di Alodokter,a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Terima kasih atas pertanyaannya di Alodokter,terima kasih atas pertanyaannya di alodokter,terima kasih pertanyaannya alodokter
660,661,102,Penyebab keluhan yang Anda sampaikan tidak bisa ditentukan tanpa melalui pemeriksaan secara langsung,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Penyebab keluhan yang Anda sampaikan tidak bisa ditentukan tanpa melalui pemeriksaan secara langsung,penyebab keluhan yang anda sampaikan tidak bisa ditentukan tanpa melalui pemeriksaan secara langsung,penyebab keluhan ditentukan pemeriksaan langsung
661,662,102,"Beberapa kemungkinan penyebab keluhan-keluhan tersebut: Gastroesophageal reflux disease (GERD)merupakan penyakit yang terjadi akibat kebiasaanmakan makanan pedas, makan makanan asam, dan langsung berbaring setelah makan (tidak menunggu 3 jam)",a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Beberapa kemungkinan penyebab keluhan-keluhan tersebut: Gastroesophageal reflux disease (GERD)merupakan penyakit yang terjadi akibat kebiasaanmakan makanan pedas, makan makanan asam, dan langsung berbaring setelah makan (tidak menunggu 3 jam)",beberapa kemungkinan penyebab keluhan-keluhan tersebut gastroesophageal reflux disease gerdmerupakan penyakit yang terjadi akibat kebiasaanmakan makanan pedas makan makanan asam dan langsung berbaring setelah makan tidak menunggu 3 jam,penyebab keluhan-keluhan gastroesophageal reflux disease gerdmerupakan penyakit akibat kebiasaanmakan makanan pedas makan makanan asam langsung berbaring makan menunggu 3 jam
662,663,102,Kebiasaan ini membuat otot pembatas antara kerongkongan (esofagus) dan lambung menjadi lemah dan akhirnya membuat asam lambung bisa naik ke kerongkongan,a,b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Kebiasaan ini membuat otot pembatas antara kerongkongan (esofagus) dan lambung menjadi lemah dan akhirnya membuat asam lambung bisa naik ke kerongkongan,kebiasaan ini membuat otot pembatas antara kerongkongan esofagus dan lambung menjadi lemah dan akhirnya membuat asam lambung bisa naik ke kerongkongan,kebiasaan otot pembatas kerongkongan esofagus lambung lemah asam lambung kerongkongan
663,664,102,"Kenaikan asam lambung menimbulkan gejala-gejala, seperti dada terasa panas, sesak, dan mual",a,b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Kenaikan asam lambung menimbulkan gejala-gejala, seperti dada terasa panas, sesak, dan mual",kenaikan asam lambung menimbulkan gejala-gejala seperti dada terasa panas sesak dan mual,kenaikan asam lambung menimbulkan gejala-gejala dada panas sesak mual
664,665,102,"Gangguan somatoform, yaitu suatu gangguan kejiwaan di mana penderitanya merasa mengalami penyakit tetapi dari pemeriksaan dokter dan juga pemeriksaan penunjang tidak terbukti adanya penyakit",a,b,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,"Gangguan somatoform, yaitu suatu gangguan kejiwaan di mana penderitanya merasa mengalami penyakit tetapi dari pemeriksaan dokter dan juga pemeriksaan penunjang tidak terbukti adanya penyakit",gangguan somatoform yaitu suatu gangguan kejiwaan di mana penderitanya merasa mengalami penyakit tetapi dari pemeriksaan dokter dan juga pemeriksaan penunjang tidak terbukti adanya penyakit,gangguan somatoform gangguan kejiwaan penderitanya mengalami penyakit pemeriksaan dokter pemeriksaan penunjang terbukti penyakit
665,666,102,"Serangan jantung, gejalanya berupa nyeri dada seperti tertekan yang menjalar hingga ke leher, rahang, lengan, atau ke punggung",a,b,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Serangan jantung, gejalanya berupa nyeri dada seperti tertekan yang menjalar hingga ke leher, rahang, lengan, atau ke punggung",serangan jantung gejalanya berupa nyeri dada seperti tertekan yang menjalar hingga ke leher rahang lengan atau ke punggung,serangan jantung gejalanya nyeri dada tertekan menjalar leher rahang lengan punggung
666,667,102,Hal ini merupakan kondisi yang membutuhkan penanganan segera,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hal ini merupakan kondisi yang membutuhkan penanganan segera,hal ini merupakan kondisi yang membutuhkan penanganan segera,kondisi membutuhkan penanganan
667,668,102,Penyakit lain,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Penyakit lain,penyakit lain,penyakit
668,669,102,Untuk memastikannya sebaiknya Anda memeriksakan diri ke dokter secara langsung,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Untuk memastikannya sebaiknya Anda memeriksakan diri ke dokter secara langsung,untuk memastikannya sebaiknya anda memeriksakan diri ke dokter secara langsung,memastikannya memeriksakan dokter langsung
669,670,102,"Makan secara terjadwal, hindari makanan pedas dan asam",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Makan secara terjadwal, hindari makanan pedas dan asam",makan secara terjadwal hindari makanan pedas dan asam,makan terjadwal hindari makanan pedas asam
670,671,102,Semoga membantu,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semoga membantu,semoga membantu,semoga membantu
671,672,103,"tolong dok saya takut :') ,saya mau nanya tadi saya terkena serangan penyakit jantung serasa berat dan berdetak kencang, dan tangan saya kaku bener2 kaku gabisa digerakin kaya ketarik kenceng, ",q,b,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"tolong dok saya takut :') ,saya mau tanya tadi saya terkena serangan penyakit jantung serasa berat dan berdetak kencang, dan tangan saya kaku benar-benar kaku enggak bisa digerakin kayak tertarik kenceng,",tolong dok saya takut ' saya mau tanya tadi saya terkena serangan penyakit jantung serasa berat dan berdetak kencang dan tangan saya kaku benar-benar kaku enggak bisa digerakin kayak tertarik kenceng,tolong dok takut ' terkena serangan penyakit jantung serasa berat berdetak kencang tangan kaku benar-benar kaku digerakin kayak tertarik kenceng
672,673,103,"menurut saya penyakit saya jauh dari kata penyakit kesemutan dok, yang saya takutin dan saya rasain itu penyakit kaya stroke/kejang ringan, mohon dijawab tolong dok saya takut :')",q,b,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"menurut saya penyakit saya jauh dari kata penyakit kesemutan dok, yang saya takutin dan saya rasai itu penyakit kayak stroke/kejang ringan, mohon dijawab tolong dok saya takut :')",menurut saya penyakit saya jauh dari kata penyakit kesemutan dok yang saya takutin dan saya rasai itu penyakit kayak strokekejang ringan mohon dijawab tolong dok saya takut ',penyakit penyakit kesemutan dok takutin rasai penyakit kayak strokekejang ringan mohon tolong dok takut '
673,674,104,"Alo, terimakasih atas pertanyaannya",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Alo, terimakasih atas pertanyaannya",alo terimakasih atas pertanyaannya,alo terimakasih pertanyaannya
674,675,104,"Dada yang terasa berat, berdebar kencang, hingga tangan kaku bagai tertarik sesungguhnya tidak khas disebabkan oleh kejang atau stroke",a,b,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Dada yang terasa berat, berdebar kencang, hingga tangan kaku bagai tertarik sesungguhnya tidak khas disebabkan oleh kejang atau stroke",dada yang terasa berat berdebar kencang hingga tangan kaku bagai tertarik sesungguhnya tidak khas disebabkan oleh kejang atau stroke,dada berat berdebar kencang tangan kaku tertarik sesungguhnya khas disebabkan kejang stroke
675,676,104,"Lebih umum, keluhan seperti ini muncul karena: Gangguan keseimbangan elektrolit, terutama kalium, natrium, dan kalsium ",a,b,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Lebih umum, keluhan seperti ini muncul karena: Gangguan keseimbangan elektrolit, terutama kalium, natrium, dan kalsium",lebih umum keluhan seperti ini muncul karena gangguan keseimbangan elektrolit terutama kalium natrium dan kalsium,keluhan muncul gangguan keseimbangan elektrolit kalium natrium kalsium
676,677,104,"Dispepsia (peningkatan asam lambung), contohnya akibat gastroesophageal reflux disease, gastritis, tukak lambung ",a,b,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"Dispepsia (peningkatan asam lambung), contohnya akibat gastroesophageal reflux disease, gastritis, tukak lambung",dispepsia peningkatan asam lambung contohnya akibat gastroesophageal reflux disease gastritis tukak lambung,dispepsia peningkatan asam lambung contohnya akibat gastroesophageal reflux disease gastritis tukak lambung
677,678,104,"Gangguan jantung, seperti penyakit jantung koroner, gangguan irama jantung, kelainan katup jantung",a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gangguan jantung, seperti penyakit jantung koroner, gangguan irama jantung, kelainan katup jantung",gangguan jantung seperti penyakit jantung koroner gangguan irama jantung kelainan katup jantung,gangguan jantung penyakit jantung koroner gangguan irama jantung kelainan katup jantung
678,679,104,"Faktor lain, seperti hipertiroidisme, infeksi virus atau bakteri, gangguan kecemasan, anemia, kelelahan fisik, syaraf kejepit, efek samping obat, alergi, rheumatoid arthritis, dan sebagainya ",a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Faktor lain, seperti hipertiroidisme, infeksi virus atau bakteri, gangguan kecemasan, anemia, kelelahan fisik, syaraf kejepit, efek samping obat, alergi, rheumatoid arthritis, dan sebagainya",faktor lain seperti hipertiroidisme infeksi virus atau bakteri gangguan kecemasan anemia kelelahan fisik syaraf kejepit efek samping obat alergi rheumatoid arthritis dan sebagainya,faktor hipertiroidisme infeksi virus bakteri gangguan kecemasan anemia kelelahan fisik syaraf kejepit efek samping obat alergi rheumatoid arthritis
679,680,104,Kondisi seperti ini sepatutnya jangan dulu dicemaskan berlebihan,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Kondisi seperti ini sepatutnya jangan dulu dicemaskan berlebihan,kondisi seperti ini sepatutnya jangan dulu dicemaskan berlebihan,kondisi sepatutnya dicemaskan
680,681,104,"Agar membaik, cobalah Anda perbanyak dulu beristirahat,",a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Agar membaik, cobalah Anda perbanyak dulu beristirahat,",agar membaik cobalah anda perbanyak dulu beristirahat,membaik cobalah perbanyak beristirahat
681,682,104," kompres hangat dada dan tangan Anda yang terasa tidak nyaman, ",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"kompres hangat dada dan tangan Anda yang terasa tidak nyaman,",kompres hangat dada dan tangan anda yang terasa tidak nyaman,kompres hangat dada tangan nyaman
682,683,104,"longgarkan pakaian Anda, atur napas Anda dengan baik, minum banyak air putih, makanlah yang teratur variasi makanan bergizi seimbang, jauhi rokok dan alkohol, tidak dulu mengkonsumsi minuman berkafein dan beralkohol, tidak sembarangan minum obat atau herba, dan disiplinlah menjalani pola hidup sehat",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"longgarkan pakaian Anda, atur napas Anda dengan baik, minum banyak air putih, makanlah yang teratur variasi makanan bergizi seimbang, jauhi rokok dan alkohol, tidak dulu mengkonsumsi minuman berkafein dan beralkohol, tidak sembarangan minum obat atau herba, dan disiplinlah menjalani pola hidup sehat",longgarkan pakaian anda atur napas anda dengan baik minum banyak air putih makanlah yang teratur variasi makanan bergizi seimbang jauhi rokok dan alkohol tidak dulu mengkonsumsi minuman berkafein dan beralkohol tidak sembarangan minum obat atau herba dan disiplinlah menjalani pola hidup sehat,longgarkan pakaian atur napas minum air putih makanlah teratur variasi makanan bergizi seimbang jauhi rokok alkohol mengkonsumsi minuman berkafein beralkohol sembarangan minum obat herba disiplinlah menjalani pola hidup sehat
683,684,104,"Apabila langkah di atas masih belum bisa mengatasi keluhan Anda, lebih aman Anda periksa langsung sajalah ke dokter atau dokter penyakit dalam terdekat ya",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Apabila langkah di atas masih belum bisa mengatasi keluhan Anda, lebih aman Anda periksa langsung sajalah ke dokter atau dokter penyakit dalam terdekat ya",apabila langkah di atas masih belum bisa mengatasi keluhan anda lebih aman anda periksa langsung sajalah ke dokter atau dokter penyakit dalam terdekat ya,langkah mengatasi keluhan aman periksa langsung dokter dokter penyakit terdekat ya
684,685,104,Semoga membantu,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semoga membantu,semoga membantu,semoga membantu
685,686,105,"dok saya dulu pernah disuruh cek ekg, memang seperti tdk beraturan dan dapt obat isodripone kalo tdk salah ,",q,b,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,"dok saya dulu pernah disuruh cek ekg, memang seperti tidak beraturan dan dapt obat isodripone kalo tidak salah ,",dok saya dulu pernah disuruh cek ekg memang seperti tidak beraturan dan dapt obat isodripone kalo tidak salah ,dok disuruh cek ekg beraturan dapt obat isodripone kalo salah
686,687,105,namun setelah rongten saya ada penyakit TB paru dan TB kelenjar,q,b,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,namun setelah rongten saya ada penyakit TB paru dan TB kelenjar,namun setelah rongten saya ada penyakit tb paru dan tb kelenjar,rongten penyakit tb paru tb kelenjar
687,688,105,saya menjalani minum obat merah sy mengalamin keracunan hati dan sempat dirawat,q,b,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,saya menjalani minum obat merah saya mengalamin keracunan hati dan sempat dirawat,saya menjalani minum obat merah saya mengalamin keracunan hati dan sempat dirawat,menjalani minum obat merah mengalamin keracunan hati dirawat
688,689,105,nah saat ini sakit di dada itu kambuh dok seperti tarik nafas sedikit dan sakit pada punggung kiri dan dibawah rusuk kiri seperti nyeri sekali dan juga lengan kiri seperti pegal,q,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nah saat ini sakit di dada itu kambuh dok seperti tarik nafas sedikit dan sakit pada punggung kiri dan dibawah rusuk kiri seperti nyeri sekali dan juga lengan kiri seperti pegal,nah saat ini sakit di dada itu kambuh dok seperti tarik nafas sedikit dan sakit pada punggung kiri dan dibawah rusuk kiri seperti nyeri sekali dan juga lengan kiri seperti pegal,sakit dada kambuh dok tarik nafas sakit punggung kiri dibawah rusuk kiri nyeri lengan kiri pegal
689,690,105,pertanyaan saya apa saya boleh minum obat isodripone itu dok??,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,pertanyaan saya apa saya boleh minum obat isodripone itu dok??,pertanyaan saya apa saya boleh minum obat isodripone itu dok,minum obat isodripone dok
690,691,106,"Alo, terimakasih atas pertanyaannya",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Alo, terimakasih atas pertanyaannya",alo terimakasih atas pertanyaannya,alo terimakasih pertanyaannya
691,692,106,"Nyeri dada hingga terasa ke punggung dan lengan kiri bisa terjadi karena beragam faktor, seperti ",a,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nyeri dada hingga terasa ke punggung dan lengan kiri bisa terjadi karena beragam faktor, seperti",nyeri dada hingga terasa ke punggung dan lengan kiri bisa terjadi karena beragam faktor seperti,nyeri dada punggung lengan kiri beragam faktor
692,693,106,"serangan jantung, gangguan katup atau irama jantung, endokarditis, lemah jantung, gastritis, gastroesophageal reflux disease, kram otot, syaraf kejepit, gangguan kecemasan, gangguan psikosomatis, radang sendi, pleuritis, bronkhitis, pneumonia, dan sebagainya",a,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"serangan jantung, gangguan katup atau irama jantung, endokarditis, lemah jantung, gastritis, gastroesophageal reflux disease, kram otot, syaraf kejepit, gangguan kecemasan, gangguan psikosomatis, radang sendi, pleuritis, bronkhitis, pneumonia, dan sebagainya",serangan jantung gangguan katup atau irama jantung endokarditis lemah jantung gastritis gastroesophageal reflux disease kram otot syaraf kejepit gangguan kecemasan gangguan psikosomatis radang sendi pleuritis bronkhitis pneumonia dan sebagainya,serangan jantung gangguan katup irama jantung endokarditis lemah jantung gastritis gastroesophageal reflux disease kram otot syaraf kejepit gangguan kecemasan gangguan psikosomatis radang sendi pleuritis bronkhitis pneumonia
693,694,106,"Kondisi Anda yang pernah mengalami tuberkulosis dan gangguan jantung (yang dievaluasi lewat EKG) bisa jadi berkaitan dengan keluhan Anda saat ini, bisa juga tidak",a,b,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Kondisi Anda yang pernah mengalami tuberkulosis dan gangguan jantung (yang dievaluasi lewat EKG) bisa jadi berkaitan dengan keluhan Anda saat ini, bisa juga tidak",kondisi anda yang pernah mengalami tuberkulosis dan gangguan jantung yang dievaluasi lewat ekg bisa jadi berkaitan dengan keluhan anda saat ini bisa juga tidak,kondisi mengalami tuberkulosis gangguan jantung dievaluasi ekg berkaitan keluhan
694,695,106,"Tanpa memeriksa Anda langsung, tentu bukan wewenang kami menentukan apakah pengobatan yang tepat untuk Anda jalani kini",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tanpa memeriksa Anda langsung, tentu bukan wewenang kami menentukan apakah pengobatan yang tepat untuk Anda jalani kini",tanpa memeriksa anda langsung tentu bukan wewenang kami menentukan apakah pengobatan yang tepat untuk anda jalani kini,memeriksa langsung wewenang menentukan pengobatan jalani
695,696,106,"Baiknya, sebelum meminum obat apapun, Anda periksalah dulu ke dokter atau dokter penyakit dalam terdekat ya",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Baiknya, sebelum meminum obat apapun, Anda periksalah dulu ke dokter atau dokter penyakit dalam terdekat ya",baiknya sebelum meminum obat apapun anda periksalah dulu ke dokter atau dokter penyakit dalam terdekat ya,baiknya meminum obat apapun periksalah dokter dokter penyakit terdekat ya
696,697,106,"Sementara ini, penanganan awal yang bisa dilakukan yakni: Kompres hangat dada, punggung, dan lengan yang nyeri dengan air hangat",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Sementara ini, penanganan awal yang bisa dilakukan yakni: Kompres hangat dada, punggung, dan lengan yang nyeri dengan air hangat",sementara ini penanganan awal yang bisa dilakukan yakni kompres hangat dada punggung dan lengan yang nyeri dengan air hangat,penanganan kompres hangat dada punggung lengan nyeri air hangat
697,698,106,"Perbanyak istirahat, jangan panik, atur napas dengan baik",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Perbanyak istirahat, jangan panik, atur napas dengan baik",perbanyak istirahat jangan panik atur napas dengan baik,perbanyak istirahat panik atur napas
698,699,106,"Makanlah porsi kecil-kecil tapi sering, namun jangan yang terlalu pedas, mengandung banyak gas, apalagi berkafein",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Makanlah porsi kecil-kecil tapi sering, namun jangan yang terlalu pedas, mengandung banyak gas, apalagi berkafein",makanlah porsi kecil-kecil tapi sering namun jangan yang terlalu pedas mengandung banyak gas apalagi berkafein,makanlah porsi kecil-kecil pedas mengandung gas berkafein
699,700,106,Rutin berolahraga dan jaga berat badan ideal,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Rutin berolahraga dan jaga berat badan ideal,rutin berolahraga dan jaga berat badan ideal,rutin berolahraga jaga berat badan ideal
700,701,106,Jangan merokok,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Jangan merokok,jangan merokok,merokok
701,702,106,Semoga membantuya,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semoga membantuya,semoga membantuya,semoga membantuya
702,703,107,"Halo dok , sudah lima hari sejak ayah saya terkena serangan jantung dan sudah tiga hari dirawat di rumah sakit",q,b,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Halo dok , sudah lima hari sejak ayah saya terkena serangan jantung dan sudah tiga hari dirawat di rumah sakit",halo dok  sudah lima hari sejak ayah saya terkena serangan jantung dan sudah tiga hari dirawat di rumah sakit,halo dok ayah terkena serangan jantung dirawat rumah sakit
703,704,107,"Saat ini sudah diperbolehkan pulang tetapi saat pagi maupun sore hari gejala awal serangan jantung ayah saya timbul yaitu tangan kanan kebas , menjalar hingga punggung , rahang terasa sakit , dada ayah saya pun juga terasa nyeri walaupun tidak se-nyeri serangan jantung pertama dan Alhamdulillah sudah reda kembali",q,b,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saat ini sudah diperbolehkan pulang tetapi saat pagi maupun sore hari gejala awal serangan jantung ayah saya timbul yaitu tangan kanan kebas , menjalar hingga punggung , rahang terasa sakit , dada ayah saya pun juga terasa nyeri walaupun tidak se-nyeri serangan jantung pertama dan Alhamdulillah sudah reda kembali",saat ini sudah diperbolehkan pulang tetapi saat pagi maupun sore hari gejala awal serangan jantung ayah saya timbul yaitu tangan kanan kebas  menjalar hingga punggung  rahang terasa sakit  dada ayah saya pun juga terasa nyeri walaupun tidak se-nyeri serangan jantung pertama dan alhamdulillah sudah reda kembali,diperbolehkan pulang pagi sore gejala serangan jantung ayah timbul tangan kanan kebas menjalar punggung rahang sakit dada ayah nyeri se-nyeri serangan jantung alhamdulillah reda
704,705,107,Bagaimana tindakan yang perlu saya lakukan apabila gejala tersebut timbul kembali dok? Saya sangat khawatir dan cemas takut ayah saya terkena serangan jantung lagi,q,b,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Bagaimana tindakan yang perlu saya lakukan apabila gejala tersebut timbul kembali dok? Saya sangat khawatir dan cemas takut ayah saya terkena serangan jantung lagi,bagaimana tindakan yang perlu saya lakukan apabila gejala tersebut timbul kembali dok saya sangat khawatir dan cemas takut ayah saya terkena serangan jantung lagi,tindakan lakukan gejala timbul dok khawatir cemas takut ayah terkena serangan jantung
705,706,107,"Selain itu ayah saya juga terkena asam urat, kedua kakinya membengkak",q,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Selain itu ayah saya juga terkena asam urat, kedua kakinya membengkak",selain itu ayah saya juga terkena asam urat kedua kakinya membengkak,ayah terkena asam urat kakinya membengkak
706,707,108,"alo terima kasih sudah bertanya kepada alodokter, saya dr AInul ",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"alo terima kasih sudah bertanya kepada alodokter, saya dari AInul",alo terima kasih sudah bertanya kepada alodokter saya dari ainul,alo terima kasih alodokter ainul
707,708,108,serangan jantung atau penyakit jantung koroner terjadi ketika terdapat salah satu bagian atau otot jantung yang mengalami kekurangan asupan darah,a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,serangan jantung atau penyakit jantung koroner terjadi ketika terdapat salah satu bagian atau otot jantung yang mengalami kekurangan asupan darah,serangan jantung atau penyakit jantung koroner terjadi ketika terdapat salah satu bagian atau otot jantung yang mengalami kekurangan asupan darah,serangan jantung penyakit jantung koroner salah otot jantung mengalami kekurangan asupan darah
708,709,108,kekurangan asupan darah ini dapat disebabkan oleh penyembuatan pada pembuluh darah arteri karena adanya tumpukan lemak atau arterosklrosis,a,b,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,kekurangan asupan darah ini dapat disebabkan oleh penyembuatan pada pembuluh darah arteri karena adanya tumpukan lemak atau arterosklrosis,kekurangan asupan darah ini dapat disebabkan oleh penyembuatan pada pembuluh darah arteri karena adanya tumpukan lemak atau arterosklrosis,kekurangan asupan darah disebabkan penyembuatan pembuluh darah arteri tumpukan lemak arterosklrosis
709,710,108,"serangan jantung ini dapat dipicu faktor paparan asap rokok, makanan tinggi lemak kolesterol, kegemukan, stres, menderita kencing manis dan jarang melakukan olahraga",a,b,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"serangan jantung ini dapat dipicu faktor paparan asap rokok, makanan tinggi lemak kolesterol, kegemukan, stres, menderita kencing manis dan jarang melakukan olahraga",serangan jantung ini dapat dipicu faktor paparan asap rokok makanan tinggi lemak kolesterol kegemukan stres menderita kencing manis dan jarang melakukan olahraga,serangan jantung dipicu faktor paparan asap rokok makanan lemak kolesterol kegemukan stres menderita kencing manis jarang olahraga
710,711,108,"Gejala dapat berupa nyeri dada seperti ditekan benda berat disertai penjalaran nyeri ke leher, bahu, lengan atau punggung, dapat juga diserati keringat dingin mual dan muntah",a,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gejala dapat berupa nyeri dada seperti ditekan benda berat disertai penjalaran nyeri ke leher, bahu, lengan atau punggung, dapat juga diserati keringat dingin mual dan muntah",gejala dapat berupa nyeri dada seperti ditekan benda berat disertai penjalaran nyeri ke leher bahu lengan atau punggung dapat juga diserati keringat dingin mual dan muntah,gejala nyeri dada ditekan benda berat disertai penjalaran nyeri leher bahu lengan punggung diserati keringat dingin mual muntah
