id_text,id_forum,text,type,tagger,pasien,usia_pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi
377,61,"Pagi dokter, saya kan habis renang. saya renang cuma sebentar tapi kenapa ya dok telapak tangan saya berwarna biru pucat? apa saya ada sakit jantung dok?",q,a,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
378,62,"Alo, selamat siang keluhan telapak tangan pucat kebiruan setelah berenang umumnya adalah hal yang wajar dan normal hal ini terjadi akibat kontak dengan suhu dingin yang dimana pembuluh darah di permukaan kulit bisa menyempit diameternya hal ini merupakan reaksi atau respon tubuh yang wajar untuk menyimpan panas tubuh sehingga suhu tubuh tidak ikutan menurun akibat penyempitan pembuluh darah inilah yang membuat kulit kemerahan menjadi berwarna biru",a,a,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
379,62,"sebenarnya kondisi ini terjadi saat berendam lama di air, namun suatu kondisi lama itu tergantung dan tergantung setiap reaksai atau respom tubuh seseorang juga. jadi adalah hal yang wajar umumnya akan membaik dengan sendirinya.",a,a,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
380,62,"anda bisa mandi kembali dengan air hangat, konsumsi minuman hangat, mengenakan pakaian yang agak tebal",a,a,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
381,62,"jika keluhan biru ditangan tidak kunjung membaik dan disertai dengan keluhan lainnya seperti lemas, sesak nafas, jantung beredar kencang maka segera temui dokter terdekat agar mendapatkan penanganan segera",a,a,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
382,62,semoga dapat membantu,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
383,63,"Dok saya ingin bertanya, saya wanita umur 25 tahun, seminggu yg lalu saya cek ke rs utk konsuk ke dokter penyakit dalam karna saya punya keluhan sesak napas, mual, pusing, kesemutan dan nyeri dada yg berpindah""",q,a,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
384,63,"dokter nyuruh saya buat rontgen dan EKG, dari hasil pemeriksaan dokter penyakit dalam saya dirujuk ke dokter spesialis jantung dok, dan dokter jantung menyatakan kalo saya kena penyempitan jantung dan saya disresepkan beberapa jenis obat dok, sebenernya apa ya dok penyebab bisa kena penyempitan jantung usia muda gini dok?",q,a,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
385,64,"Alo, terimakasih atas pertanyaannya",a,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
386,64,Istilah penyempitan jantung yang Anda sebutkan seringnya merujuk pada penyakit jantung koroner (PJK),a,a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
387,64,"Pada kondisi ini, pembuluh darah koroner, yang berperan penting dalam memasok oksigen dan nutrisi ke otot jantung, menyempit lumennya, sehingga menyebabkan aliran darahnya menjadi tidak lancar",a,a,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
388,64,"Kondisi ini bisa memunculkan beragam keluhan, termasuk nyeri dan kesemutan di dada, mual, pusing, dan sesak napas sebagaimana yang Anda alami",a,a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
389,64,"PJK bisa terjadi pada siapapun, termasuk dewasa muda seperti Anda",a,a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,64,"Ada banyak faktor yang bisa meningkatkan risiko Anda mengalami PJK, contohnya: Faktor yang tidak bisa diubah, seperti keturunan, usia, dan jenis kelamin",a,a,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
391,64,"Faktor yang bisa diubah, seperti kebiasaan merokok atau mengkonsumsi alkohol, diet tidak seimbang, malas olahraga, stres berat, hipertensi, diabetes, kolesterol tinggi, kegemukan, penyakit ginjal kronis, dan sebagainya",a,a,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
392,64,"Supaya kondisi Anda teratasi, berkonsultasilah langsung dengan dokter jantung yang merawat Anda supaya diberikan tatalaksana yang tepat",a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
393,64,"Sembari itu, kondisi Anda bisa dicegah perburukan dan kekambuhannya dengan: Jika kembali muncul keluhan, jangan panik, segeralah beristirahat di tempat yang nyaman, serta mintalah bantuan agar dibawa periksa ke dokter",a,a,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
394,64,"Minum air putih yang cukup dan perbanyak mengkonsumsi makanan yang mengandung kaya antioksidan, seperti sayur, biji-bijian utuh, buah",a,a,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
395,64,"Kurangi makan makanan yang mengandung tinggi garam, lemak trans, lemak jenuh, kolesterol, karbohidrat sederhana, dan makanan ultraproses",a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
396,64,"Olahraga teratur, setidaknya 30 menit setiap 1-2 hari sekali, dengan intensitas yang dinaikkan bertahap Jauhi rokok dan asapnya, alkohol, serta tidak sembarangan meminum obat dan herba",a,a,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
397,64,Semoga membantu ya,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
398,65,"Dok, saya cewek umur 21 tahun, sy mudah sekali kaget. Ga bs dengar suara keras2. ",q,a,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
399,65,"kalo denger suara keras jadi ada perasaan khawatir,dada terasa sesak sprti tertimpa suatu benda,dada sering berdebar2 kencang, apakh itu gejala penyakit jantung? apa harus saya periksakan? tolong bantuannya ya dok, makasih sebelumnya",q,a,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
400,66,"Alo, terima kasih atas pertanyaannya untuk Alodokter, Kaget atau terkejut merupakan respon normal yang disebut ""fight or flight"" dari tubuh yang merupakan bentuk perlindungan diri terhadap sesuatu yang dapat mengancam nyawa",a,a,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
401,66,"Kondisi ini bisa saja dipengaruhi oleh faktor genetik atau keturunan, ataupun karena gangguan kecemasan, gangguan panik, atau overthinking yang sedang anda alami saat ini",a,a,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
402,66,"Kondisi tersebut belum tentu mengarah kepada penyakit jantung, terutama jika anda hanya mengalami jantung berdebar saat kaget, dimana hal tersebut masih normal terjadi dan dialami oleh kebanyakan orang",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,66,"Respon mudah kaget yang anda alami sebenarnya tidak berbahaya, karena memang seseorang bisa saja memiliki sensitivitas yang lebih tinggi terhadap rangsangan indra tertentu",a,a,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
404,66,"Namun, jika hal tersebut membuat anda tidak nyaman, maka anda dapat mencoba mengatasinya dengan berkonsultasi lebih lanjut dengan psikolog, agar dapat diajarkan cara untuk menenangkan diri saat mengalami respon kaget",a,a,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
405,66,"Sementara ini anda perlu melatih pikiran anda untuk mengubah hal negatif menjadi positif, komunikasikan kondisi anda pada orang sekitar untuk tidak membuat anda menjadi sering kaget, selalu berusaha mempersiapkan diri akan suatu hal yang terjadi terutama pada saat di ruang terbuka atau di keramaian, serta tuliskan hal yang dapat membuat anda kaget, sehingga dapat mencegah anda untuk berpikir berlebihan terhadap sesuatu hal yang memicu respon kaget anda tersebut",a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
406,66,"Demikian yang dapat kami sampaikan, semoga bermanfaat",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
407,66,Terima kasih,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
408,67,Permisi dokter. Saya pria berumur 26 tahun dan bekerja di kantor hampir duduk terus setiap harinya,q,a,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
409,67,"Saya mau tanya dok, kenapa kadang dada kiri/jantung saya itu sakit banget seperti tertusuk ya dok? penyakit ini sakitnya cuman bertahan sampai beberapa detik aja dok, cuman kadang kambuh lagi",q,a,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
410,67,"kadang juga dada saya terasa panas, saya tidak punya maag dok, jadi kenapa ya dok dada kiri saya ini kadang sakit kaya ditusuk jarum gitu?",q,a,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
411,68,"Alo, terima kasih atas pertanyaannya untuk Alodokter, Nyeri dada sebelah kiri dapat disebabkan oleh banyak kemungkinan penyebab seperti serangan jantung, angina, GERD atau sakit maag, gangguan saluran napas, riwayat cedera, muscle strain atau kram otot dada, ataupun karena kondisi psikis seperti stres maupun ganggunan psikosomatik",a,a,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
412,68,"Umumnya nyeri dada kiri yang merupakan tanda gawat darurat, jika disertai dada yang terasa tertekan atau diremas, nyeri menjalar dari dada ke lengan, punggung, leher, dan rahang, berlangsung lebih dari 15 menit, ataupun disertai keluhan mual, muntah, sesak napas, dan berkeringat",a,a,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
413,68,"Namun, jika kekambuhan keluhan yang anda alami saat ini sangat membuat tidak nyaman hingga mengganggu aktivitas, maka anda dapat memeriksakan diri dengan dokter ataupun melakukan medical check up, jika nantinya tidak didapati bukti adanya penyakit fisik, maka bisa saja keluhan anda dipengaruhi oleh kondisi psikis tertentu",a,a,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
414,68,"Demikian yang dapat kami sampaikan, semoga bermanfaat. Terima kasih.",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
415,69,"Selamat siang, kenapa ya saat saya merasa cemas, gugup, gemetar tangan saya selalu berkeringat, apakah itu tanda-tanda saya punya penyakit jantung?",q,a,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
416,70,Alo. Terimakasih sudah bertanya kepada Alodokter,a,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
417,70,Penyakit jantung dapat disebabkan oleh berbagai hal,a,a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
418,70,"Berbagai macam penyakit jantung meliputi Penyakit arteri koroner (penyakit jantung koroner), Aritmia (Gangguan irama jantung), Penyakit jantung bawaan (Kelainan jantung sejak lahir), Kardiomiopati(Gangguan pada otot jantung), Infeksi jantung (Akibat bakteri/ virus/ parasit), Penyakit katup jantung",a,a,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
419,70,"Penanganan penyakit jantung sangat tergantung dari penyebab, bisa berupa obat jantung maupun perubahan gaya hidup termasuk pola makan dan olahraga yang disesuaikan kondisi medis",a,a,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
420,70,Terkait pertanyaan anda: Gejala penyakit jantung tergantung dari penyebabnya,a,a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
421,70,"Semisal gejala penyakit jantung koroner yaitu nyeri dada, sesak napas, lemas",a,a,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422,70,Tangan selalu berkeringatdapat merupakan tanda daripertandaprimary focal hyperhidrosis,a,a,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
423,70,"Telapak tangan berkeringat dapat merupakan kondisi normal jika kelenjar keringatterstimulasi oleh saraf apabila seseorang emosional (terlalu bersemangat, gugup, dan takut atau cemas), banyak bergerak,kepanasan, atau makan makanan pedas",a,a,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
424,70,"Cara menangani tangan selalu berkeringat diantaranya yaitu menghindari pencetus, menggunakan produk mengandung aluminum chloride, menggunakan teknik relaksasi, secara medis (obat-obatan, suntik botox, lonthoporesis, operasi)",a,a,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
425,70,"Apabila anda ragu terkait keluhan tangan anda yang sering berkeringat, maka anda dapat mengkonsultasikan lebih lanjut pada dokter untuk mendapatkan penanganan yang tepat",a,a,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
426,70,"Sementara anda dapat melakukan hal-hal sebagai berikut: Minum dan makan dengan pola gizi seimbang,Istirahat cukup dan rutin berolahraga disesuaikan dengan usia dan kondisi medis,Melakukan tenik relaksasi untuk mengatasi kecemasan,Tetap menjaga protokol kesehatan dan melakukan vaksinasi Covid-19",a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
427,70,Sekian informasi yang dapat saya berikan. Semoga membantu. Salam sehat dan sukses selalu.,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
428,71,saya memiliki anak dengan jantung bocor sekitar 4mm-5mm. dan usianya sekarang sudah 18 bulan,q,a,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
429,71,"untuk segala jenis gejala,seperti membiru pada bibir, berat badan tidak naik, tubuh lemas dan sebagainya, tidak dirasakan oleh anak saya",q,a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,71,"anak saya minum susu tidak tersedak ato ngos2 an,berat badan anak saya tiap bulan tetap naik,dan tidak membiru pada bibir,seperti anak normal",q,a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
431,71,apakah ada kemungkinan bisa tutup sendiri jantung bocornya ?,q,a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
432,72,"Halo, terima kasih sudah bertanya di Alodokter",a,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
433,72,"Penyebab jantung bocor pada anak anak atau bayi disebabkankarena lubang antara dinding di ruang kiri dan kanan jantung tidak tertutup sempurna sebagaimana mestinya, walaupun ada juga anak-anak yang memiliki gangguan pada katup jantung",a,a,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
434,72,Pada beberapa anak ada yang mengalami PFO / patent foramen ovale yaitu suatu kondisi ketika lubang antara serambi kiri dan kanan jantung tidak tertutup meskipun normalnya sesaat setelah dilahirkan lubang ini akan menutup sendiri,a,a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
435,72,"Pada sebagian besar kasus PFO tidak menimbulkan keluhan atau tanda tanda gejala khusus namun pada beberapa kasus yang jarang bisa saja bayi dengan PFO bisa menunjukkan gejala kulit menjadi biru ketika menangis / buang air besar, lemas, tidak kuat menyusu apalagi bila disertai dengan penyakit jantung bawaan",a,a,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
436,72,"Untuk memastikan kondisi anak Anda tentunya harus dilakukan pemeriksaan dokter secara langsung, dengan pemeriksaan yang rutin maka bisa memantau kondisi anak Anda",a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
437,72,Jangan lupa juga harus dipantau juga tumbuh kembang pada anak juga ya,a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
438,72,Tetap memberikan asupan nutrisi yang baik agar proses pemulihan berjalan optimal,a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
439,72,Semoga dapat bermanfaat,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
440,73,"Selamat siang dok saya mau bertanya,apakah boleh menerima vaksin astrazeneca pada penderita penyakit jantung,lebih tepatnya bocor katup jantung,terima kasih sebelumnya dok",q,a,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
441,74,Selamat malam saya dr iranita akan mencoba menjawab pertanyaan anda Tidak ada larangan pada pasien yang memiliki riwayat penyakit jantung untuk menerima vaksin covid-19 selama pada saat ini kondisi anda sedang dalam keadaan stabil atau tidak bergejala,a,a,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
442,74,"Adapun pada kasus anda ini sebaiknya anda memeriksakan kondisi anda terlebih dahulu kepada dokter spesialis jantung agar dilakukan pemeriksaan untuk mengetahui kondisi anda saat ini, Selain itu anda juga perlu meminta surat rekomendasi dari dokter spesialis jantung yang memeriksa anda mengenai surat rekomendasi layak vaksin",a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
443,74,Lalu surat rekomendasi vaksin ini anda bawa ke tempat vaksinasi ketika anda akan melakukan vaksin,a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
444,74,Adapun orang yang tidak layak diberikan vaksin adalah: 1. orang yang memiliki alergi pada vaksin covid-19 atau pun alergi terhadap komponen yang terdapat di vaksin. Misalnya anda timbul reaksi alergi berat saat vaksin satu maka tidak boleh dilakukan vaksin 2 pada anda,a,a,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
445,74,sedang dalam kondisi infeksi akut. Lalu jika anda mengalami infeksi TB setidaknya anda sudah meminum obat TB sekurang-kurangnya 2 minggu sebelum vaksin,a,a,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
446,74,Seseorang yang memiliki penyakit imunodefisiensi primer,a,a,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
447,74,"Jika anda memiliki komorbid atau penyakit penyerta seperti asma,diabetes,stroke,atau misalnya penyakit jantung. Maka harus dalam kondisi stabil dan membawa surat rekomendasi dari dokter spesialis yang merawat anda",a,a,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
448,74,Semoga jawaban ini dapat membantu anda terima kasih,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,75,"Hallo dok, saya usia 16 tahun",q,a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,75,saya di keluarga ada riwayat penyakit jantung,q,a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
451,75,saya selama ini tidak menyangka kalau saya bakal mengalami penyakit jantung seperti ayah saya,q,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,75,"awalnya saya merasakan gejala sesak napas, detak jantung menjadi lebih cepat atau melambat, pucat bahkan pingsan",q,a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
453,75,"setelah melakukan pemeriksaan Elektrokardiografi ( EKG ), ternyata benar saya penyakit jantung",q,a,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
454,75,"gimana ya dok, cara menyembuhkan penyakit ini di usia muda saya?",q,a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
455,76,Terima kasih atas pertanyaannya,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
456,76,Penyakit jantung dapat menyerang baik dewasa maupun anak-anak,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
457,76,Selain itu terdapat berbagai jenis penyakit jantung yang memiliki penanganan yang berbeda pada setiap jenisnya,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
458,76,"Beberapa penyakit jantung yang dapat menyerang anak seperti mengalami penyakit jantung bawaan, gagal jantung, penyakit jantung rematik, aritmia, perikarditis, miokarditis, dan sebagianya",a,a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
459,76,"Setiap jenis penyakit jantung dapat menimbulkan gejala yang berbeda-beda misalnya mengalami sesak napas, nadi cepat, warna kebiruan pada kulit, keringat berlebih, mudah lelah, dan sebagianya",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
460,76,"Untuk mengetahui penyakit jantung dapat dilakukan pemeriksaan dari wawancara keluhan, pemeriksaan fisik, serta pemeriksaan penunjang seperti EKG, foto rontgen, echo dan sebagainya",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
461,76,Dari pemeriksaan tersebut baru diketahui jenis penyakit jantung dan kemudian dapat ditentukan mengenai terapi yang dilakukan,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,76,"Saat ini tidak diketahui penyakit jantung apa yang diderita, terdapat berbagai macam pengobatan seperti dilakukan operasi, pemberian obat-obatan, dan sebagianya",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,76,Maka dari itu sebaiknya berkonsultasi ke dokter spesialis anak konsultan kardiologi,a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
464,76,"Terima kasih, semoga membantu",a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465,77,"Halo dokter, mau tanya",q,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,77,"Ibu saya baru menjalani kateter dan pasang ring jantung sebulan lalu, karena jantung koroner",q,a,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
467,77,"Sebelum pasang ring, dokter ibu saya pernah meresepkan obat-obat termasuk nitrokaf",q,a,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
468,77,Penggunaan nitrokaf dihentikan setelah pasang ring,q,a,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
469,77,"Namun saat kontrol terakhir, karena ibu ada sedikit keluhan nyeri dada, ",q,a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470,77,dokter meresepkan nitrokaf kembali dan ini malah membuat ibu saya sesak di dada beberapa hari terakhir,q,a,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
471,77,"Mohon petunjuknya, terima kasih",q,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,78,"Alo, terimakasih atas pertanyaannya",a,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
473,78,Penyakit jantung koroner adalah suatu kondisi dimana diameter arteri koroner menyempit karena terumbat oleh plak atherosklerosis,a,a,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
474,78,"Secara klinis, penderita penyakit jantung koroner seringnya akan merasakan dadanya nyeri, terutama di sebelah kiri, bisa juga disertai lemas, berkeringat dingin, mual, pusing, dan beragam keluhan lainnya",a,a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
475,78,"Kondisi ini, jika sudah ditangani dengan pemasangan ring dan pemberian obat yang tepat, seringnya bisa membaik juga gejalanya",a,a,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
476,78,Nyeri dada sehabis pemasangan ring pada penderita penyakit jantung koroner mungkin wajar terjadi karena proses adaptasi tubuh,a,a,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
477,78,"Obat yang Anda resepkan mengandung bahan aktif nitrogliserin, yang berguna dalam melebarkan diameter arteri koroner, sehingga diharapkan bisa melancarkan aliran darah ke otot jantung dan meminimalisasi rasa nyeri dada",a,a,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
478,78,"Memang, pada orang yang sensitif, bukan tidak mungkin obat ini malah bisa memicu sesak, misalnya karena alergi terhadap obatnya atau karena asam lambung yang meningkat",a,a,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
479,78,"Namun, sesak ini sejatinya bisa juga muncul karena beragam pencetus lain, termasuk gangguan pernapasan, gangguan pencernaan, gangguan psikis, dan sebagainya",a,a,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
480,78,"Saran kami, janganlah dulu Anda panik menyikapi hal ini",a,a,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
481,78,"Anda bisa lakukan dulu: Pastikan ibu Anda melanjutkan konsumsi obat sesuai cara yang dianjurkan dokter Kompres hangat dada beliau yang sesak Berikan beliau makan dengan porsi sedikit namun sering Kurangi dulu pemberian makanan yang mengandung banyak gas, pedas, kolesterol, lemak trans, lemak jenuh, kafein, dan soda Tidak mendekati hal yang membuat Anda alergi agar sesak tidak memburuk Tenangkan pikiran Anda Jangan merokok atau sembarangan meminum obat lain Jika sesak yang ibu Anda alami tampak sangat berat, apalagi disertai lemas, bengkak-bengkak badan, pusing, muntah, dan keluhan lain yang serius, lebih aman diperiksakan SEGERA ke dokter atau dokter jantung terdekat ya",a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
482,78,Semoga membantu,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
483,79,"Selamat Pagi/siang/malam,",q,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,79,sebelum bertanya saya ingin mengungkap keadaan saya saat ini,q,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,79,dalam beberapa hari ini saya tidak bisa tidur dikarenakan jantung saya berdebar cukup keras dan cepat,q,a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486,79,"padahal sedang posisi tiduran/istirahat tidak dalam keadaaan melakukan hal hal berat, tetapi selanjutnya merembet ketangan atau kaki serasa dingin seketika, satu hari saya merasakan tekanan cukup berat dibagian dada ditengah",q,a,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
487,79,"beberapa hari sempat mereda dan sekarang seperti lebih parah untuk jantung yang berdebar lebih cepat kadang mengganggu konsentrasi, kadang saya lebih berkeringat dingin, dan jadi malas makan",q,a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
488,79,kadang seperti ingin pingsan tetapi masih terjaga,q,a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
489,79,apa yang terjadi ya ? dan apa yang dapat saya lakukan ? dalam waktu dekat saya ingin melakukan Medical CheckUp,q,a,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
490,79,apakah tindakan saya benar atau harus ada tindakan lain ?,q,a,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
491,80,"Alo, terimakasih atas pertanyaannya",a,a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
492,80,"Jantung berdebar kencang hingga membuat sulit tidur, tangan dan kaki terasa dingin, dada bagai ditekan benda berat, konsentrasi dan nafsu makan menurun, bagai ingin pingsan kemungkinan penyebab terseringnya yakni: ",a,a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
493,80,"Gangguan jantung, seperti penyakit jantung bawaan, penyakit jantung koroner, kelainan katup jantung, aritmia, lemah jantung, gagal jantung ",a,a,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
494,80,"Gangguan pencernaan, seperti alergi makanan, gastroesophageal reflux disease ",a,a,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
495,80,"Gangguan psikis, seperti gangguan kecemasan umum, fobia spesifik, gangguan psikosomatis ",a,a,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
496,80,"Faktor lain, seperti hipertiroidisme, gangguan keseimbangan elektrolit, pengaruh obat, konsumsi kafein atau alkohol berlebihan, keracunan, dan sebagainya ",a,a,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
497,80,"Dengan kondisi Anda tersebut, lebih baik memang Anda periksa langsung ke dokter atau dokter penyakit dalam",a,a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
498,80,"Lewat cara ini, barulah dokter bisa memberi Anda saran penanganan terbaik, termasuk dengan mengarahkan Anda untuk menjalani tes darah, rekam jantung, atau mungkin tes penunjang lainnya",a,a,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
499,80,"Sementara ini, yang bisa Anda lakukan ialah tidur lebih teratur 6-9 jam setiap hari, perbanyak relaksasi agar tidak terlalu stres atau cemas, rajin berolahraga setiap 2-3 hari sekali, jauhi kafein/ rokok/ alkohol, jangan juga dekati hal yang membuat Anda alergi, rajin makan buah serta sayur, dan jangan dulu sembarangan minum obat atau herba",a,a,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
500,80,Semoga membantu ya,a,a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
501,81,Alodok. Saya perempuan berusia 31 tahun. TB 160 cm BB 66 kg,q,b,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
